#TYPE;TAG;INSTANCE NAME;APPLICATION_MEASUREMENT_NAME;APPLICATION_GROUP;SERVICE_ID;CUSTOMER;WAE_IP
OAM;APP_56.97.53.7_Internet_Radio_Stream;APP Internet_Radio_Stream WAE 8573272-ATLNGA-ATT-WAAS;Internet_Radio_Stream;APP_GP_56.207.245.4_Internet_Radio_Stream;SERVICE_56.207.245.4;;56.97.53.7
OAM;APP_56.208.8.14_Version-Management;APP Version-Management WAE 5690910-PLNDOR-VZB-WAAS-1;Version-Management;APP_GP_56.207.245.4_Version-Management;SERVICE_56.207.245.4;;56.208.8.14
OAM;APP_56.178.2.14_CIFS;APP CIFS WAE 5833612-HSTNTX-XOC-WAAS;CIFS;APP_GP_56.207.245.4_CIFS;SERVICE_56.207.245.4;;56.178.2.14
OAM;APP_56.240.16.10_SQL;APP SQL WAE 5104134-LNGLCA-VZB-WAAS;SQL;APP_GP_56.207.245.4_SQL;SERVICE_56.207.245.4;;56.240.16.10
OAM;APP_56.41.188.10_CIFS;APP CIFS WAE 7586401-FLSHNY-VZB-WAAS;CIFS;APP_GP_56.207.245.4_CIFS;SERVICE_56.207.245.4;;56.41.188.10
OAM;APP_56.115.130.12_File-Transfer;APP File-Transfer WAE 3992691-JCKSFL-VZB-WAAS;File-Transfer;APP_GP_56.207.245.4_File-Transfer;SERVICE_56.207.245.4;;56.115.130.12
OAM;APP_56.197.40.6_Other;APP Other WAE 4671460100-RPDCSD-ATT-WAAS;Other;APP_GP_56.207.245.4_Other;SERVICE_56.207.245.4;;56.197.40.6
OAM;APP_56.114.5.71_Email-and-Messaging;APP Email-and-Messaging WAE 3830977-TAMPFL-XOC-WAAS;Email-and-Messaging;APP_GP_56.207.245.4_Email-and-Messaging;SERVICE_56.207.245.4;;56.114.5.71
OAM;APP_56.246.162.7_Other;APP Other WAE 3647405-CTOICA-VZB-WAAS;Other;APP_GP_56.207.245.4_Other;SERVICE_56.207.245.4;;56.246.162.7
OAM;APP_56.184.192.12_File-System;APP File-System WAE 4822700015-IRVNTX-ATT-WAAS;File-System;APP_GP_56.207.245.4_File-System;SERVICE_56.207.245.4;;56.184.192.12
OAM;APP_56.130.63.7_Internet_Radio_Stream;APP Internet_Radio_Stream WAE 3879100952-STBNOH-ATT-WAAS;Internet_Radio_Stream;APP_GP_56.207.245.4_Internet_Radio_Stream;SERVICE_56.207.245.4;;56.130.63.7
OAM;APP_56.72.167.39_SSL;APP SSL WAE 9215631-LYNCVA-VZB-WAAS;SSL;APP_GP_56.207.245.4_SSL;SERVICE_56.207.245.4;;56.72.167.39
OAM;APP_56.230.162.7_Citrix;APP Citrix WAE 1038192-OKLNCA-XOC-WAAS;Citrix;APP_GP_56.207.245.4_Citrix;SERVICE_56.207.245.4;;56.230.162.7
OAM;APP_56.100.162.8_Other;APP Other WAE 0142400800-HNTSAL-ATT-WAAS;Other;APP_GP_56.207.245.4_Other;SERVICE_56.207.245.4;;56.100.162.8
OAM;APP_56.210.65.7_WAFS;APP WAFS WAE 3965234-SETLWA-XOC-WAAS;WAFS;APP_GP_56.207.245.4_WAFS;SERVICE_56.207.245.4;;56.210.65.7
OAM;APP_56.207.245.8_Other;APP Other WAE EAGAN-EAGNMN-VZB-WAAS-4;Other;APP_GP_56.207.245.4_Other;SERVICE_56.207.245.4;;56.207.245.8
OAM;APP_56.248.162.10_Internet_Radio_Stream;APP Internet_Radio_Stream WAE 0569360111-SAANCA-XOC-WAAS;Internet_Radio_Stream;APP_GP_56.207.245.4_Internet_Radio_Stream;SERVICE_56.207.245.4;;56.248.162.10
OAM;APP_56.130.63.7_CIFS;APP CIFS WAE 3879100952-STBNOH-ATT-WAAS;CIFS;APP_GP_56.207.245.4_CIFS;SERVICE_56.207.245.4;;56.130.63.7
OAM;APP_56.19.130.9_Backup;APP Backup WAE 6709878-BSTNMA-XOC-WAAS;Backup;APP_GP_56.207.245.4_Backup;SERVICE_56.207.245.4;;56.19.130.9
OAM;APP_56.146.67.10_Email-and-Messaging;APP Email-and-Messaging WAE 4559687-JCKSMI-VZB-WAAS;Email-and-Messaging;APP_GP_56.207.245.4_Email-and-Messaging;SERVICE_56.207.245.4;;56.146.67.10
OAM;APP_56.246.133.14_Printing;APP Printing WAE 0569360115-SAANCA-ATT-WAAS1;Printing;APP_GP_56.207.245.4_Printing;SERVICE_56.207.245.4;;56.246.133.14
OAM;APP_56.168.69.16_WAFS;APP WAFS WAE 0470110624-PNBLAR-ATT-WAAS;WAFS;APP_GP_56.207.245.4_WAFS;SERVICE_56.207.245.4;;56.168.69.16
OAM;APP_56.80.40.7_Backup;APP Backup WAE 5165221008-NRFLVA-ATT-WAAS;Backup;APP_GP_56.207.245.4_Backup;SERVICE_56.207.245.4;;56.80.40.7
OAM;APP_56.72.172.12_SSH;APP SSH WAE 2377054-HNTOWV-VZB-WAAS;SSH;APP_GP_56.207.245.4_SSH;SERVICE_56.207.245.4;;56.72.172.12
OAM;APP_56.155.10.38_File-System;APP File-System WAE 161542-0804F-WAAS-2;File-System;APP_GP_56.207.245.4_File-System;SERVICE_56.207.245.4;;56.155.10.38
OAM;APP_56.194.132.25_SSH;APP SSH WAE 9423084-MLWKWI-VZB-WAAS-1;SSH;APP_GP_56.207.245.4_SSH;SERVICE_56.207.245.4;;56.194.132.25
OAM;APP_56.35.164.26_Other;APP Other WAE 3509950319-BRKLNY-XOC-WAAS;Other;APP_GP_56.207.245.4_Other;SERVICE_56.207.245.4;;56.35.164.26
OAM;APP_56.86.224.23_Other;APP Other WAE 4536200270-GRVLSC-ATT-WAAS;Other;APP_GP_56.207.245.4_Other;SERVICE_56.207.245.4;;56.86.224.23
OAM;APP_56.40.137.228_Remote-Desktop;APP Remote-Desktop WAE 3359500641-TTRBNJ-XOC-WAAS;Remote-Desktop;APP_GP_56.207.245.4_Remote-Desktop;SERVICE_56.207.245.4;;56.40.137.228
OAM;APP_56.72.172.12_SSL;APP SSL WAE 2377054-HNTOWV-VZB-WAAS;SSL;APP_GP_56.207.245.4_SSL;SERVICE_56.207.245.4;;56.72.172.12
OAM;APP_56.194.132.25_SSL;APP SSL WAE 9423084-MLWKWI-VZB-WAAS-1;SSL;APP_GP_56.207.245.4_SSL;SERVICE_56.207.245.4;;56.194.132.25
OAM;APP_56.57.39.25_Outlook_Exchange;APP Outlook_Exchange WAE 6960878-RCHSNY-VZB-WAAS;Outlook_Exchange;APP_GP_56.207.245.4_Outlook_Exchange;SERVICE_56.207.245.4;;56.57.39.25
OAM;APP_56.147.125.10_Web-Internet;APP Web-Internet WAE 1622047221-DCTRIL-ATT-WAAS;Web-Internet;APP_GP_56.207.245.4_Web-Internet;SERVICE_56.207.245.4;;56.147.125.10
OAM;APP_56.157.45.8_Citrix;APP Citrix WAE 5322892-SFLDMI-XOC-WAAS;Citrix;APP_GP_56.207.245.4_Citrix;SERVICE_56.207.245.4;;56.157.45.8
OAM;APP_56.72.167.39_SSH;APP SSH WAE 9215631-LYNCVA-VZB-WAAS;SSH;APP_GP_56.207.245.4_SSH;SERVICE_56.207.245.4;;56.72.167.39
OAM;APP_56.183.169.25_Email-and-Messaging;APP Email-and-Messaging WAE 4841450037-HSTNTX-ATT-WAAS;Email-and-Messaging;APP_GP_56.207.245.4_Email-and-Messaging;SERVICE_56.207.245.4;;56.183.169.25
OAM;APP_56.28.34.11_WAFS;APP WAFS WAE 8976330-BNGHNY-VZB-WAAS;WAFS;APP_GP_56.207.245.4_WAFS;SERVICE_56.207.245.4;;56.28.34.11
OAM;APP_56.80.40.7_Replication;APP Replication WAE 5165221008-NRFLVA-ATT-WAAS;Replication;APP_GP_56.207.245.4_Replication;SERVICE_56.207.245.4;;56.80.40.7
OAM;APP_56.186.49.7_WAFS;APP WAFS WAE 4802058-VCTRTX-VZB-WAAS;WAFS;APP_GP_56.207.245.4_WAFS;SERVICE_56.207.245.4;;56.186.49.7
OAM;APP_56.133.32.10_Email-and-Messaging;APP Email-and-Messaging WAE 3800840004-AKRNOH-XOC-WAAS;Email-and-Messaging;APP_GP_56.207.245.4_Email-and-Messaging;SERVICE_56.207.245.4;;56.133.32.10
OAM;APP_56.246.162.7_WAFS;APP WAFS WAE 3647405-CTOICA-VZB-WAAS;WAFS;APP_GP_56.207.245.4_WAFS;SERVICE_56.207.245.4;;56.246.162.7
OAM;APP_56.207.245.8_Outlook_Exchange;APP Outlook_Exchange WAE EAGAN-EAGNMN-VZB-WAAS-4;Outlook_Exchange;APP_GP_56.207.245.4_Outlook_Exchange;SERVICE_56.207.245.4;;56.207.245.8
OAM;APP_56.52.40.10_Citrix;APP Citrix WAE 6163279-RDNGPA-VZB-WAAS;Citrix;APP_GP_56.207.245.4_Citrix;SERVICE_56.207.245.4;;56.52.40.10
OAM;APP_56.19.130.9_Web-Internet;APP Web-Internet WAE 6709878-BSTNMA-XOC-WAAS;Web-Internet;APP_GP_56.207.245.4_Web-Internet;SERVICE_56.207.245.4;;56.19.130.9
OAM;APP_56.26.2.7_Other;APP Other WAE 0833660001-HRTFCT-ATT-WAAS;Other;APP_GP_56.207.245.4_Other;SERVICE_56.207.245.4;;56.26.2.7
OAM;APP_56.53.162.7_File-Transfer;APP File-Transfer WAE 8806237-PHLDPA-XOC-WAAS;File-Transfer;APP_GP_56.207.245.4_File-Transfer;SERVICE_56.207.245.4;;56.53.162.7
OAM;APP_56.129.131.7_File-System;APP File-System WAE 4166050098-PSBRPA-XOC-WAAS-1;File-System;APP_GP_56.207.245.4_File-System;SERVICE_56.207.245.4;;56.129.131.7
OAM;APP_56.116.199.7_Systems-Management;APP Systems-Management WAE 1149239-TAMPFL-ATT-WAAS;Systems-Management;APP_GP_56.207.245.4_Systems-Management;SERVICE_56.207.245.4;;56.116.199.7
OAM;APP_56.191.4.63_Printing;APP Printing WAE 4822700202-DALSTX-XOC-WAAS-2;Printing;APP_GP_56.207.245.4_Printing;SERVICE_56.207.245.4;;56.191.4.63
OAM;APP_56.68.52.11_Other;APP Other WAE 2328369997-EAONMD-XOC-WAAS;Other;APP_GP_56.207.245.4_Other;SERVICE_56.207.245.4;;56.68.52.11
OAM;APP_56.131.162.7_Outlook_Exchange;APP Outlook_Exchange WAE 3735865-ERIEPA-VZB-WAAS;Outlook_Exchange;APP_GP_56.207.245.4_Outlook_Exchange;SERVICE_56.207.245.4;;56.131.162.7
OAM;APP_56.185.49.6_Web-Internet;APP Web-Internet WAE 4859000711-MDLNTX-VZB-WAAS;Web-Internet;APP_GP_56.207.245.4_Web-Internet;SERVICE_56.207.245.4;;56.185.49.6
OAM;APP_56.178.136.12_CIFS;APP CIFS WAE 2241781-HMBLTX-VZB-WAAS;CIFS;APP_GP_56.207.245.4_CIFS;SERVICE_56.207.245.4;;56.178.136.12
OAM;APP_56.74.16.8_File-Transfer;APP File-Transfer WAE 7420052-LSVLKY-XOC-WAAS;File-Transfer;APP_GP_56.207.245.4_File-Transfer;SERVICE_56.207.245.4;;56.74.16.8
OAM;APP_56.136.126.8_WAFS;APP WAFS WAE 3817920216-CLMBOH-XOC-WAAS;WAFS;APP_GP_56.207.245.4_WAFS;SERVICE_56.207.245.4;;56.136.126.8
OAM;APP_56.183.46.11_Remote-Desktop;APP Remote-Desktop WAE 4811500909-BRYNTX-ATT-WAAS;Remote-Desktop;APP_GP_56.207.245.4_Remote-Desktop;SERVICE_56.207.245.4;;56.183.46.11
OAM;APP_56.41.188.10_Remote-Desktop;APP Remote-Desktop WAE 7586401-FLSHNY-VZB-WAAS;Remote-Desktop;APP_GP_56.207.245.4_Remote-Desktop;SERVICE_56.207.245.4;;56.41.188.10
OAM;APP_56.117.221.227_Email-and-Messaging;APP Email-and-Messaging WAE 3417508-TAMPFL-VZB-WAAS;Email-and-Messaging;APP_GP_56.207.245.4_Email-and-Messaging;SERVICE_56.207.245.4;;56.117.221.227
OAM;APP_56.107.40.201_Remote-Desktop;APP Remote-Desktop WAE 4756640951-MMPHTN-ATT-WAAS;Remote-Desktop;APP_GP_56.207.245.4_Remote-Desktop;SERVICE_56.207.245.4;;56.107.40.201
OAM;APP_56.115.177.9_Printing;APP Printing WAE 1079072-GNSVFL-XOC-WAAS;Printing;APP_GP_56.207.245.4_Printing;SERVICE_56.207.245.4;;56.115.177.9
OAM;APP_56.147.87.74_Citrix;APP Citrix WAE 8625326-TYLRMI-VZB-WAAS;Citrix;APP_GP_56.207.245.4_Citrix;SERVICE_56.207.245.4;;56.147.87.74
OAM;APP_56.210.74.15_Directory-Services;APP Directory-Services WAE 2324661-SETLWA-VZB-WAAS-2;Directory-Services;APP_GP_56.207.245.4_Directory-Services;SERVICE_56.207.245.4;;56.210.74.15
OAM;APP_56.244.20.6_Enterprise-Applications;APP Enterprise-Applications WAE 5005857-SCLACA-VZB-WAAS;Enterprise-Applications;APP_GP_56.207.245.4_Enterprise-Applications;SERVICE_56.207.245.4;;56.244.20.6
OAM;APP_56.50.168.9_SSH;APP SSH WAE 4106360976-BTHMPA-ATT-WAAS;SSH;APP_GP_56.207.245.4_SSH;SERVICE_56.207.245.4;;56.50.168.9
OAM;APP_56.178.85.12_Web-Internet;APP Web-Internet WAE 4822700040-GRLNTX-ATT-WAAS;Web-Internet;APP_GP_56.207.245.4_Web-Internet;SERVICE_56.207.245.4;;56.178.85.12
OAM;APP_56.72.172.12_SQL;APP SQL WAE 2377054-HNTOWV-VZB-WAAS;SQL;APP_GP_56.207.245.4_SQL;SERVICE_56.207.245.4;;56.72.172.12
OAM;APP_56.107.37.11_Outlook_Exchange;APP Outlook_Exchange WAE 9736961-CHTNTN-VZB-WAAS;Outlook_Exchange;APP_GP_56.207.245.4_Outlook_Exchange;SERVICE_56.207.245.4;;56.107.37.11
OAM;APP_56.22.128.105_SQL;APP SQL WAE 4924200-MNCHNH-VZB-WAAS;SQL;APP_GP_56.207.245.4_SQL;SERVICE_56.207.245.4;;56.22.128.105
OAM;APP_56.112.56.10_Internet_Radio_Stream;APP Internet_Radio_Stream WAE 9379502-CLRWFL-VZB-WAAS;Internet_Radio_Stream;APP_GP_56.207.245.4_Internet_Radio_Stream;SERVICE_56.207.245.4;;56.112.56.10
OAM;APP_56.50.168.9_SSL;APP SSL WAE 4106360976-BTHMPA-ATT-WAAS;SSL;APP_GP_56.207.245.4_SSL;SERVICE_56.207.245.4;;56.50.168.9
OAM;APP_56.144.72.5_Email-and-Messaging;APP Email-and-Messaging WAE 2502800106-ANARMI-XOC-WAAS;Email-and-Messaging;APP_GP_56.207.245.4_Email-and-Messaging;SERVICE_56.207.245.4;;56.144.72.5
OAM;APP_56.145.147.9_SQL;APP SQL WAE 2508000111-BLVLMI-ATT-WAAS;SQL;APP_GP_56.207.245.4_SQL;SERVICE_56.207.245.4;;56.145.147.9
OAM;APP_56.41.162.9_WAFS;APP WAFS WAE 1250170-JAMCNY-VZB-WAAS;WAFS;APP_GP_56.207.245.4_WAFS;SERVICE_56.207.245.4;;56.41.162.9
OAM;APP_56.52.32.13_WAFS;APP WAFS WAE 1032643-STHSPA-ATT-WAAS;WAFS;APP_GP_56.207.245.4_WAFS;SERVICE_56.207.245.4;;56.52.32.13
OAM;APP_56.145.147.9_SSH;APP SSH WAE 2508000111-BLVLMI-ATT-WAAS;SSH;APP_GP_56.207.245.4_SSH;SERVICE_56.207.245.4;;56.145.147.9
OAM;APP_56.145.157.92_Citrix;APP Citrix WAE 5057577-DTRTMI-VZB-WAAS;Citrix;APP_GP_56.207.245.4_Citrix;SERVICE_56.207.245.4;;56.145.157.92
OAM;APP_56.45.133.9_WAFS;APP WAFS WAE 1341921-WHTPNY-ATT-WAAS-2;WAFS;APP_GP_56.207.245.4_WAFS;SERVICE_56.207.245.4;;56.45.133.9
OAM;APP_56.138.200.69_Outlook_Exchange;APP Outlook_Exchange WAE 1018827-WRNDPA-XOC-WAAS;Outlook_Exchange;APP_GP_56.207.245.4_Outlook_Exchange;SERVICE_56.207.245.4;;56.138.200.69
OAM;APP_56.198.4.198_Web;APP Web WAE 2032543-TOPKKS-ATT-WAAS;Web;APP_GP_56.207.245.4_Web;SERVICE_56.207.245.4;;56.198.4.198
OAM;APP_56.187.169.10_Citrix;APP Citrix WAE 9726642-SHRVLA-XOC-WAAS;Citrix;APP_GP_56.207.245.4_Citrix;SERVICE_56.207.245.4;;56.187.169.10
OAM;APP_56.66.83.25_Outlook_Exchange;APP Outlook_Exchange WAE 2303780022-BLTMMD-ATT-WAAS;Outlook_Exchange;APP_GP_56.207.245.4_Outlook_Exchange;SERVICE_56.207.245.4;;56.66.83.25
OAM;APP_56.66.89.14_Directory-Services;APP Directory-Services WAE 2303780032-BLTMMD-ATT-WAAS;Directory-Services;APP_GP_56.207.245.4_Directory-Services;SERVICE_56.207.245.4;;56.66.89.14
OAM;APP_56.237.67.9_File-System;APP File-System WAE SAM-SAMTCA-VZB-WAAS-5;File-System;APP_GP_56.207.245.4_File-System;SERVICE_56.207.245.4;;56.237.67.9
OAM;APP_56.46.130.68_Systems-Management;APP Systems-Management WAE 3541705444-JAMCNY-ATT-WAAS;Systems-Management;APP_GP_56.207.245.4_Systems-Management;SERVICE_56.207.245.4;;56.46.130.68
OAM;APP_56.81.162.6_Remote-Desktop;APP Remote-Desktop WAE 3663535221-RLGHNC-ATT-WAAS;Remote-Desktop;APP_GP_56.207.245.4_Remote-Desktop;SERVICE_56.207.245.4;;56.81.162.6
OAM;APP_56.66.64.10_Directory-Services;APP Directory-Services WAE 2303780030-BLTMMD-XOC-WAAS;Directory-Services;APP_GP_56.207.245.4_Directory-Services;SERVICE_56.207.245.4;;56.66.64.10
OAM;APP_56.183.161.17_File-System;APP File-System WAE 4888850501-TMPLTX-ATT-WAAS;File-System;APP_GP_56.207.245.4_File-System;SERVICE_56.207.245.4;;56.183.161.17
OAM;APP_56.208.126.39_WAFS;APP WAFS WAE 2425943-FDRLWA-VZB-WAAS;WAFS;APP_GP_56.207.245.4_WAFS;SERVICE_56.207.245.4;;56.208.126.39
OAM;APP_56.250.40.6_Web;APP Web WAE 0388800724-TCSNAZ-XOC-WAAS;Web;APP_GP_56.207.245.4_Web;SERVICE_56.207.245.4;;56.250.40.6
OAM;APP_56.66.8.25_CIFS;APP CIFS WAE 2303780009-BLTMMD-ATT-WAAS;CIFS;APP_GP_56.207.245.4_CIFS;SERVICE_56.207.245.4;;56.66.8.25
OAM;APP_56.241.167.7_Backup;APP Backup WAE 3106520-LNGHCA-XOC-WAAS;Backup;APP_GP_56.207.245.4_Backup;SERVICE_56.207.245.4;;56.241.167.7
OAM;APP_56.99.171.11_File-System;APP File-System WAE 5325987-AGSTGA-ATT-WAAS;File-System;APP_GP_56.207.245.4_File-System;SERVICE_56.207.245.4;;56.99.171.11
OAM;APP_56.145.32.88_Outlook_Exchange;APP Outlook_Exchange WAE 6956883-TRNTMI-VZB-WAAS;Outlook_Exchange;APP_GP_56.207.245.4_Outlook_Exchange;SERVICE_56.207.245.4;;56.145.32.88
OAM;APP_56.225.169.68_Printing;APP Printing WAE 0559580604-PTLMCA-ATT-WAAS;Printing;APP_GP_56.207.245.4_Printing;SERVICE_56.207.245.4;;56.225.169.68
OAM;APP_56.112.58.6_CIFS;APP CIFS WAE 2768856-FRTSFL-VZB-WAAS;CIFS;APP_GP_56.207.245.4_CIFS;SERVICE_56.207.245.4;;56.112.58.6
OAM;APP_56.66.55.7_Internet_Radio_Stream;APP Internet_Radio_Stream WAE 2303780020-BLTMMD-XOC-WAAS;Internet_Radio_Stream;APP_GP_56.207.245.4_Internet_Radio_Stream;SERVICE_56.207.245.4;;56.66.55.7
OAM;APP_56.184.49.23_Systems-Management;APP Systems-Management WAE 1104812-FRTWTX-XOC-WAAS;Systems-Management;APP_GP_56.207.245.4_Systems-Management;SERVICE_56.207.245.4;;56.184.49.23
OAM;APP_56.70.31.192_Web;APP Web WAE 1040161-DULSVA-XOC-WAAS;Web;APP_GP_56.207.245.4_Web;SERVICE_56.207.245.4;;56.70.31.192
OAM;APP_56.66.65.26_Printing;APP Printing WAE 2303780037-BLTMMD-ATT-WAAS;Printing;APP_GP_56.207.245.4_Printing;SERVICE_56.207.245.4;;56.66.65.26
OAM;APP_56.248.188.242_CIFS;APP CIFS WAE 2049726-RDLNCA-VZB-WAAS-2;CIFS;APP_GP_56.207.245.4_CIFS;SERVICE_56.207.245.4;;56.248.188.242
OAM;APP_56.145.66.43_Backup;APP Backup WAE 2597350090-WARNMI-ATT-WAAS;Backup;APP_GP_56.207.245.4_Backup;SERVICE_56.207.245.4;;56.145.66.43
OAM;APP_56.72.167.39_Internet_Radio_Stream;APP Internet_Radio_Stream WAE 9215631-LYNCVA-VZB-WAAS;Internet_Radio_Stream;APP_GP_56.207.245.4_Internet_Radio_Stream;SERVICE_56.207.245.4;;56.72.167.39
OAM;APP_56.106.134.42_Replication;APP Replication WAE 8335963-MMPHTN-XOC-WAAS-1;Replication;APP_GP_56.207.245.4_Replication;SERVICE_56.207.245.4;;56.106.134.42
OAM;APP_56.68.0.7_Remote-Desktop;APP Remote-Desktop WAE 2303780001-BLTMMD-XOC-WAAS;Remote-Desktop;APP_GP_56.207.245.4_Remote-Desktop;SERVICE_56.207.245.4;;56.68.0.7
OAM;APP_56.107.130.9_Printing;APP Printing WAE 4544184-MMPHTN-VZB-WAAS;Printing;APP_GP_56.207.245.4_Printing;SERVICE_56.207.245.4;;56.107.130.9
OAM;APP_56.51.224.7_Other;APP Other WAE 4179657965-PHLDPA-XOC-WAAS1;Other;APP_GP_56.207.245.4_Other;SERVICE_56.207.245.4;;56.51.224.7
OAM;APP_56.185.70.9_Email-and-Messaging;APP Email-and-Messaging WAE 1025817-SNTOTX-XOC-WAAS;Email-and-Messaging;APP_GP_56.207.245.4_Email-and-Messaging;SERVICE_56.207.245.4;;56.185.70.9
OAM;APP_56.185.54.9_Replication;APP Replication WAE 1042012-ASTNTX-XOC-WAAS;Replication;APP_GP_56.207.245.4_Replication;SERVICE_56.207.245.4;;56.185.54.9
OAM;APP_56.92.234.217_Internet_Radio_Stream;APP Internet_Radio_Stream WAE 5422006-CHRLNC-VZB-WAAS;Internet_Radio_Stream;APP_GP_56.207.245.4_Internet_Radio_Stream;SERVICE_56.207.245.4;;56.92.234.217
OAM;APP_56.53.162.7_Systems-Management;APP Systems-Management WAE 8806237-PHLDPA-XOC-WAAS;Systems-Management;APP_GP_56.207.245.4_Systems-Management;SERVICE_56.207.245.4;;56.53.162.7
OAM;APP_56.165.178.51_Citrix;APP Citrix WAE 2897857-HZLWMO-VZB-WAAS;Citrix;APP_GP_56.207.245.4_Citrix;SERVICE_56.207.245.4;;56.165.178.51
OAM;APP_56.168.69.16_Citrix;APP Citrix WAE 0470110624-PNBLAR-ATT-WAAS;Citrix;APP_GP_56.207.245.4_Citrix;SERVICE_56.207.245.4;;56.168.69.16
OAM;APP_56.115.165.9_Backup;APP Backup WAE 1822436-JCKSFL-VZB-WAAS;Backup;APP_GP_56.207.245.4_Backup;SERVICE_56.207.245.4;;56.115.165.9
OAM;APP_56.134.5.5_Systems-Management;APP Systems-Management WAE 3800840001-AKRNOH-ATT-WAAS;Systems-Management;APP_GP_56.207.245.4_Systems-Management;SERVICE_56.207.245.4;;56.134.5.5
OAM;APP_56.88.194.4_WAFS;APP WAFS WAE RAL-RALHNC-VZB-WAAS-1;WAFS;APP_GP_56.207.245.4_WAFS;SERVICE_56.207.245.4;;56.88.194.4
OAM;APP_56.252.36.7_Email-and-Messaging;APP Email-and-Messaging WAE 3401470101-ALBQNM-ATT-WAAS;Email-and-Messaging;APP_GP_56.207.245.4_Email-and-Messaging;SERVICE_56.207.245.4;;56.252.36.7
OAM;APP_56.65.169.5_Systems-Management;APP Systems-Management WAE 2335289998-GTHRMD-ATT-WAAS;Systems-Management;APP_GP_56.207.245.4_Systems-Management;SERVICE_56.207.245.4;;56.65.169.5
OAM;APP_56.82.0.26_Replication;APP Replication WAE 3802215-VRGBVA-VZB-WAAS;Replication;APP_GP_56.207.245.4_Replication;SERVICE_56.207.245.4;;56.82.0.26
OAM;APP_56.97.53.7_Citrix;APP Citrix WAE 8573272-ATLNGA-ATT-WAAS;Citrix;APP_GP_56.207.245.4_Citrix;SERVICE_56.207.245.4;;56.97.53.7
OAM;APP_56.107.37.11_SSH;APP SSH WAE 9736961-CHTNTN-VZB-WAAS;SSH;APP_GP_56.207.245.4_SSH;SERVICE_56.207.245.4;;56.107.37.11
OAM;APP_56.22.128.105_SSH;APP SSH WAE 4924200-MNCHNH-VZB-WAAS;SSH;APP_GP_56.207.245.4_SSH;SERVICE_56.207.245.4;;56.22.128.105
OAM;APP_56.129.161.161_CIFS;APP CIFS WAE 3883596-WRNDPA-VZB-WAAS;CIFS;APP_GP_56.207.245.4_CIFS;SERVICE_56.207.245.4;;56.129.161.161
OAM;APP_56.74.47.162_Replication;APP Replication WAE 2008960601-BWLGKY-ATT-WAAS;Replication;APP_GP_56.207.245.4_Replication;SERVICE_56.207.245.4;;56.74.47.162
OAM;APP_56.210.74.15_Citrix;APP Citrix WAE 2324661-SETLWA-VZB-WAAS-2;Citrix;APP_GP_56.207.245.4_Citrix;SERVICE_56.207.245.4;;56.210.74.15
OAM;APP_56.106.134.43_Outlook_Exchange;APP Outlook_Exchange WAE 8335963-MMPHTN-XOC-WAAS-2;Outlook_Exchange;APP_GP_56.207.245.4_Outlook_Exchange;SERVICE_56.207.245.4;;56.106.134.43
OAM;APP_56.107.37.11_SSL;APP SSL WAE 9736961-CHTNTN-VZB-WAAS;SSL;APP_GP_56.207.245.4_SSL;SERVICE_56.207.245.4;;56.107.37.11
OAM;APP_56.183.83.6_Systems-Management;APP Systems-Management WAE 7791554-HSTNTX-XOC-WAAS;Systems-Management;APP_GP_56.207.245.4_Systems-Management;SERVICE_56.207.245.4;;56.183.83.6
OAM;APP_56.22.128.105_SSL;APP SSL WAE 4924200-MNCHNH-VZB-WAAS;SSL;APP_GP_56.207.245.4_SSL;SERVICE_56.207.245.4;;56.22.128.105
OAM;APP_56.112.34.10_Replication;APP Replication WAE 1755395-LKLNFL-VZB-WAAS;Replication;APP_GP_56.207.245.4_Replication;SERVICE_56.207.245.4;;56.112.34.10
OAM;APP_56.219.134.5_Enterprise-Applications;APP Enterprise-Applications WAE 9103560-SLLCUT-VZB-WAAS;Enterprise-Applications;APP_GP_56.207.245.4_Enterprise-Applications;SERVICE_56.207.245.4;;56.219.134.5
OAM;APP_56.178.44.26_File-System;APP File-System WAE 9009337-ARLNTX-XOC-WAAS;File-System;APP_GP_56.207.245.4_File-System;SERVICE_56.207.245.4;;56.178.44.26
OAM;APP_56.146.58.7_CIFS;APP CIFS WAE 9959770-GRNRMI-VZB-WAAS;CIFS;APP_GP_56.207.245.4_CIFS;SERVICE_56.207.245.4;;56.146.58.7
OAM;APP_56.50.168.9_SQL;APP SQL WAE 4106360976-BTHMPA-ATT-WAAS;SQL;APP_GP_56.207.245.4_SQL;SERVICE_56.207.245.4;;56.50.168.9
OAM;APP_56.233.6.22_Email-and-Messaging;APP Email-and-Messaging WAE 3148800016-LSVGNV-ATT-WAAS;Email-and-Messaging;APP_GP_56.207.245.4_Email-and-Messaging;SERVICE_56.207.245.4;;56.233.6.22
OAM;APP_56.145.147.9_SSL;APP SSL WAE 2508000111-BLVLMI-ATT-WAAS;SSL;APP_GP_56.207.245.4_SSL;SERVICE_56.207.245.4;;56.145.147.9
OAM;APP_56.147.125.10_File-System;APP File-System WAE 1622047221-DCTRIL-ATT-WAAS;File-System;APP_GP_56.207.245.4_File-System;SERVICE_56.207.245.4;;56.147.125.10
OAM;APP_56.152.168.204_Citrix;APP Citrix WAE 1661800802-PEORIL-XOC-WAAS;Citrix;APP_GP_56.207.245.4_Citrix;SERVICE_56.207.245.4;;56.152.168.204
